Category;City;Country_Region;Customer_ID;Customer_Name;Order_Date;Order_ID;Order_Profitable;Postal_Code;Product_ID;Product_Name;Region;Row_ID;Segment;Ship_Date;Ship_Mode;Ship_Status;State;Sub_Category;Days_to_Ship_Actual;Days_to_Ship_Scheduled;Discount;Profit;Quantity;Sales;Sales_Forecast
Furniture;Jacksonville;United States;C0079;Customer 70;1/29/2022;CA-2022-377204;Profitable;73201;FUR-5028;Novimex Executive Leather Armchair;South;630;Corporate;2/18/2022;Second Class;Shipped on Time;Arizona;Furniture;4;5;0.08%;62.48;3;512.63;469.26
Furniture;Philadelphia;United States;C0077;Customer 24;1/27/2022;CA-2022-887599;Not Profitable;24666;FUR-1094;Hon Deluxe Fabric Micro Chair;East;631;Corporate;2/8/2022;Second Class;Shipped Early;Texas;Furniture;5;5;0.07%;-47.39;3;993.88;1076.93
Office Supplies;Houston;United States;C0080;Customer 61;2/1/2022;CA-2022-637172;Profitable;37709;OFF-3063;Panasonic KX-P7100 Dot Matrix Printer;South;632;Corporate;1/23/2022;First Class;Shipped on Time;Washington;Office Supplies;2;4;0.08%;10.5;1;236.44;240.03
Office Supplies;New York City;United States;C0057;Customer 62;1/25/2022;CA-2022-631936;Not Profitable;34041;OFF-3197;Staples;East;633;Consumer;2/10/2022;Second Class;Shipped Early;Ohio;Office Supplies;3;3;0.06%;5.51;6;139.73;126.9
Office Supplies;Los Angeles;United States;C0055;Customer 40;2/6/2022;CA-2022-292722;Profitable;26578;OFF-6543;Sanford Colorific Colored Pencils;West;634;Consumer;2/14/2022;Second Class;Shipped Late;Ohio;Office Supplies;2;4;0.07%;44.79;7;510.1;468.47
Furniture;Charlotte;United States;C0030;Customer 44;1/28/2022;CA-2022-793630;Profitable;58286;FUR-9077;Bretford CR4500 Series Slim Rectangular Table;South;635;Corporate;2/25/2022;First Class;Shipped on Time;New York;Furniture;5;2;0.09%;23.87;4;594.01;619.25
Furniture;Los Angeles;United States;C0090;Customer 52;2/26/2022;CA-2022-586778;Not Profitable;81740;FUR-8620;Eldon Expressions Wood and Plastic Desk Accessories;West;636;Corporate;2/13/2022;First Class;Shipped on Time;Arizona;Furniture;5;2;0.01%;144.73;4;58.93;54.3
Furniture;Columbus;United States;C0009;Customer 66;1/21/2022;CA-2022-640199;Not Profitable;39913;FUR-2650;Hon Deluxe Fabric Micro Chair;East;637;Corporate;2/15/2022;Second Class;Shipped Early;North Carolina;Furniture;4;5;0.14%;81.9;3;957.97;1031.36
Office Supplies;Charlotte;United States;C0049;Customer 73;1/24/2022;CA-2022-750467;Not Profitable;49857;OFF-9268;Acco 7-Outlet Surge Protector;South;638;Corporate;2/27/2022;First Class;Shipped Late;Colorado;Office Supplies;4;2;0.06%;127.7;6;773.02;712.49
Furniture;Denver;United States;C0055;Customer 72;1/26/2022;CA-2022-751292;Profitable;39208;FUR-7635;Chromcraft Bull-Nose Wood Oval Conference Table;West;639;Consumer;2/1/2022;Standard Class;Shipped on Time;New York;Furniture;3;4;0.1%;90.61;8;515.02;501.66
Furniture;Seattle;United States;C0001;Customer 89;2/2/2022;CA-2022-809218;Profitable;71188;FUR-4250;Global Deluxe High-Back Manager's Chair;West;640;Consumer;2/2/2022;First Class;Shipped on Time;New York;Furniture;4;2;0.04%;84.21;1;789.52;836.27
Stationery;Indianapolis;United States;C0036;Customer 26;2/21/2022;CA-2022-386695;Not Profitable;27233;STA-5157;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Central;641;Consumer;1/22/2022;Second Class;Shipped Late;Michigan;Stationery;2;4;0.11%;-15.3;1;429.88;455.18
Stationery;Los Angeles;United States;C0073;Customer 74;2/3/2022;CA-2022-810604;Not Profitable;55080;STA-4695;Eldon Fold 'N Roll Cart;West;642;Consumer;2/22/2022;Second Class;Shipped Early;Washington;Stationery;2;2;0.05%;-36.05;1;944.43;1005.71
Stationery;Seattle;United States;C0093;Customer 13;1/29/2022;CA-2022-512624;Not Profitable;23130;STA-5802;Avery 492;West;643;Corporate;2/23/2022;Standard Class;Shipped on Time;Colorado;Stationery;4;2;0.19%;133.55;10;789.66;793.18
Furniture;Philadelphia;United States;C0064;Customer 48;2/11/2022;CA-2022-618568;Not Profitable;87526;FUR-9131;Bretford CR4500 Series Slim Rectangular Table;East;644;Consumer;2/15/2022;First Class;Shipped on Time;Texas;Furniture;4;2;0.15%;143.75;3;333.56;303.89
Stationery;San Diego;United States;C0040;Customer 38;2/4/2022;CA-2022-104341;Not Profitable;48247;STA-9774;Avery 492;West;645;Consumer;1/27/2022;Second Class;Shipped on Time;Indiana;Stationery;3;5;0.06%;-26.91;7;781.06;726.78
Stationery;Indianapolis;United States;C0001;Customer 8;2/7/2022;CA-2022-837845;Not Profitable;68438;STA-4915;Enermax Note Cards;Central;646;Consumer;2/18/2022;Standard Class;Shipped on Time;California;Stationery;4;3;0.07%;-48.76;1;249.68;273.41
Stationery;Austin;United States;C0076;Customer 50;2/4/2022;CA-2022-685445;Not Profitable;97506;STA-4996;Avery 492;South;647;Corporate;2/25/2022;Second Class;Shipped Late;Texas;Stationery;5;5;0.19%;-1.8;9;205.37;210.12
Stationery;San Jose;United States;C0021;Customer 90;2/1/2022;CA-2022-959054;Profitable;45809;STA-1045;Fellowes Bankers Box Stacking Storage Boxes;West;648;Consumer;1/24/2022;Standard Class;Shipped on Time;Ohio;Stationery;3;5;0.16%;147.34;1;64.47;66.45
Furniture;Detroit;United States;C0010;Customer 42;2/3/2022;CA-2022-805983;Profitable;19661;FUR-7415;Bush Somerset Collection Bookcase;Central;649;Corporate;2/13/2022;First Class;Shipped Early;Michigan;Furniture;4;5;0.16%;-46.12;10;868.09;808.08
Stationery;Indianapolis;United States;C0039;Customer 9;2/13/2022;CA-2022-372599;Not Profitable;99197;STA-6086;Fellowes Bankers Box Stacking Storage Boxes;Central;650;Consumer;2/10/2022;First Class;Shipped on Time;Texas;Stationery;2;3;0.14%;59.63;10;828.38;759.58
Stationery;Seattle;United States;C0058;Customer 7;2/9/2022;CA-2022-800758;Not Profitable;98616;STA-5738;Avery 492;West;651;Corporate;2/14/2022;Second Class;Shipped on Time;Florida;Stationery;4;3;0.01%;47.08;3;420.3;416.67
Furniture;Los Angeles;United States;C0037;Customer 9;2/5/2022;CA-2022-791434;Profitable;95767;FUR-3170;Global Deluxe High-Back Manager's Chair;West;652;Corporate;2/4/2022;Standard Class;Shipped Early;North Carolina;Furniture;2;4;0.2%;-14.64;4;893.01;927.16
Furniture;Charlotte;United States;C0056;Customer 98;2/18/2022;CA-2022-642216;Not Profitable;24949;FUR-7325;Eldon Expressions Wood and Plastic Desk Accessories;South;653;Consumer;2/16/2022;Standard Class;Shipped Late;Colorado;Furniture;2;3;0.18%;16.66;1;624.35;638.04
Furniture;Denver;United States;C0093;Customer 50;1/31/2022;CA-2022-799544;Profitable;86562;FUR-4194;Bush Somerset Collection Bookcase;West;654;Corporate;2/23/2022;First Class;Shipped on Time;Arizona;Furniture;3;4;0.16%;18.67;1;253.63;274.72
Furniture;Denver;United States;C0026;Customer 66;2/6/2022;CA-2022-975139;Profitable;27642;FUR-2304;Bretford CR4500 Series Slim Rectangular Table;West;655;Corporate;2/8/2022;Standard Class;Shipped Late;North Carolina;Furniture;2;2;0.1%;71.14;4;322.61;344.66
Stationery;Denver;United States;C0036;Customer 84;1/29/2022;CA-2022-767130;Not Profitable;18480;STA-1731;Avery 476;West;656;Consumer;2/4/2022;First Class;Shipped Late;Illinois;Stationery;2;2;0.17%;49.12;4;787.77;721.44
Stationery;Detroit;United States;C0004;Customer 85;2/12/2022;CA-2022-355941;Not Profitable;94235;STA-4073;Enermax Note Cards;Central;657;Consumer;1/26/2022;Second Class;Shipped Late;Texas;Stationery;5;4;0.06%;3.1;10;926.91;1004.13
Furniture;Chicago;United States;C0087;Customer 91;1/29/2022;CA-2022-522741;Profitable;12064;FUR-4019;Hon Deluxe Fabric Micro Chair;Central;658;Corporate;2/18/2022;Second Class;Shipped Early;Washington;Furniture;3;3;0.11%;-43.43;4;754.94;767.57
Office Supplies;Miami;United States;C0071;Customer 88;1/25/2022;CA-2022-801206;Not Profitable;56457;OFF-7380;Ibico Plastic Spiral Binding Combs;South;659;Consumer;2/16/2022;First Class;Shipped on Time;New York;Office Supplies;3;2;0.17%;101.73;2;676.83;707.84
Stationery;Indianapolis;United States;C0009;Customer 97;2/15/2022;CA-2022-452031;Not Profitable;79984;STA-2823;Fellowes Bankers Box Stacking Storage Boxes;Central;660;Consumer;2/26/2022;Standard Class;Shipped Early;California;Stationery;5;2;0.14%;137.21;4;382.92;357.27
Stationery;San Jose;United States;C0020;Customer 11;2/15/2022;CA-2022-283791;Profitable;53505;STA-9716;Fellowes Bankers Box Stacking Storage Boxes;West;661;Consumer;2/8/2022;Second Class;Shipped on Time;California;Stationery;4;2;0.11%;46.28;3;738.84;680.11
Furniture;San Antonio;United States;C0039;Customer 3;2/11/2022;CA-2022-475206;Profitable;63697;FUR-2596;Global Deluxe Stacking Chair;South;662;Corporate;1/29/2022;Standard Class;Shipped on Time;Ohio;Furniture;2;5;0.16%;115.93;9;229.85;225.64
Office Supplies;Charlotte;United States;C0086;Customer 58;2/20/2022;CA-2022-541389;Profitable;90515;OFF-8309;Ibico Plastic Spiral Binding Combs;South;663;Consumer;1/22/2022;Standard Class;Shipped Early;North Carolina;Office Supplies;2;2;0.15%;0.24;3;713.51;714.72
Stationery;Columbus;United States;C0043;Customer 56;2/27/2022;CA-2022-395720;Profitable;62543;STA-3445;Eldon Fold 'N Roll Cart;East;664;Corporate;2/23/2022;Standard Class;Shipped on Time;Texas;Stationery;5;2;0.13%;40.34;7;428.16;434.07
Office Supplies;Denver;United States;C0075;Customer 71;2/21/2022;CA-2022-343652;Not Profitable;96392;OFF-6223;Acco 7-Outlet Surge Protector;West;665;Corporate;2/8/2022;First Class;Shipped Late;Indiana;Office Supplies;3;2;0.17%;71.36;5;107.27;105.61
Office Supplies;San Jose;United States;C0048;Customer 17;2/1/2022;CA-2022-626582;Not Profitable;52002;OFF-5685;Poly String Tie Envelopes;West;666;Corporate;2/7/2022;Second Class;Shipped Late;North Carolina;Office Supplies;4;5;0.12%;65.44;3;403.91;384.99
Furniture;Charlotte;United States;C0057;Customer 45;1/28/2022;CA-2022-370053;Not Profitable;11967;FUR-7196;Eldon Expressions Wood and Plastic Desk Accessories;South;667;Corporate;2/26/2022;First Class;Shipped Early;New York;Furniture;2;3;0.15%;32.51;3;415.22;398.35
Office Supplies;San Jose;United States;C0044;Customer 60;2/20/2022;CA-2022-536637;Not Profitable;26008;OFF-5514;Staples;West;668;Consumer;2/24/2022;Standard Class;Shipped Late;Illinois;Office Supplies;5;2;0.06%;80.2;9;569.4;545.71
Office Supplies;Austin;United States;C0077;Customer 3;2/1/2022;CA-2022-810479;Not Profitable;14156;OFF-8459;Poly String Tie Envelopes;South;669;Corporate;2/3/2022;First Class;Shipped Late;Texas;Office Supplies;2;2;0.02%;103.13;7;669.09;706.99
Stationery;San Jose;United States;C0066;Customer 3;1/28/2022;CA-2022-225078;Profitable;85275;STA-7351;Rogers File Cart;West;670;Corporate;1/22/2022;Second Class;Shipped on Time;Pennsylvania;Stationery;2;5;0.12%;-34.06;8;777.96;824.28
Furniture;San Francisco;United States;C0089;Customer 23;1/26/2022;CA-2022-770755;Not Profitable;88936;FUR-9556;Global Deluxe High-Back Manager's Chair;West;671;Corporate;2/27/2022;Standard Class;Shipped Late;New York;Furniture;5;2;0.03%;143.01;4;594.85;571.67
Office Supplies;Houston;United States;C0020;Customer 63;2/8/2022;CA-2022-487856;Not Profitable;78697;OFF-1546;Hamilton Beach Microwave;South;672;Consumer;1/24/2022;Second Class;Shipped Early;Pennsylvania;Office Supplies;5;3;0.08%;83.1;9;740.01;719.33
Office Supplies;Charlotte;United States;C0003;Customer 36;1/23/2022;CA-2022-953169;Not Profitable;72282;OFF-3117;OIC Colored Binder Clips;South;673;Consumer;1/23/2022;First Class;Shipped Early;North Carolina;Office Supplies;3;4;0.05%;107.14;1;242.46;229.45
Furniture;Los Angeles;United States;C0068;Customer 97;2/13/2022;CA-2022-441253;Profitable;22067;FUR-8946;Chromcraft Bull-Nose Wood Oval Conference Table;West;674;Consumer;2/15/2022;First Class;Shipped on Time;California;Furniture;2;5;0.09%;-23.64;2;987.09;991.78
Furniture;Miami;United States;C0029;Customer 27;2/22/2022;CA-2022-293724;Profitable;76303;FUR-6432;Chromcraft Bull-Nose Wood Oval Conference Table;South;675;Corporate;1/22/2022;First Class;Shipped Early;North Carolina;Furniture;2;4;0.09%;71.22;8;237.36;248.3
Stationery;Houston;United States;C0065;Customer 70;1/25/2022;CA-2022-738360;Profitable;18714;STA-7396;Avery 492;South;676;Corporate;1/22/2022;Second Class;Shipped Late;Michigan;Stationery;2;3;0.06%;12.88;1;784.71;861.96
Stationery;Seattle;United States;C0074;Customer 15;1/26/2022;CA-2022-850473;Not Profitable;69684;STA-7463;Rogers File Cart;West;677;Corporate;1/23/2022;Second Class;Shipped on Time;Indiana;Stationery;3;4;0.01%;19.97;9;820.92;884.1
Furniture;Dallas;United States;C0032;Customer 11;1/31/2022;CA-2022-745540;Not Profitable;12073;FUR-1403;Chromcraft Bull-Nose Wood Oval Conference Table;Central;678;Corporate;1/24/2022;First Class;Shipped Late;Colorado;Furniture;4;2;0.11%;78.79;9;413.68;445.9
Office Supplies;Houston;United States;C0068;Customer 93;2/24/2022;CA-2022-961401;Not Profitable;95035;OFF-4901;Hamilton Beach Microwave;South;679;Corporate;2/8/2022;Standard Class;Shipped Late;Ohio;Office Supplies;3;3;0.06%;-40.39;3;667.46;655.54
Stationery;Jacksonville;United States;C0012;Customer 24;2/2/2022;CA-2022-181018;Not Profitable;79424;STA-2301;Avery 492;South;680;Corporate;1/23/2022;Second Class;Shipped on Time;Illinois;Stationery;5;4;0.08%;148.08;9;685.82;675.21
Furniture;San Francisco;United States;C0002;Customer 25;2/22/2022;CA-2022-427332;Profitable;89464;FUR-7166;Bush Somerset Collection Bookcase;West;681;Consumer;2/23/2022;Second Class;Shipped Early;New York;Furniture;4;2;0.09%;-15.08;6;605.82;638.68
Office Supplies;Phoenix;United States;C0053;Customer 18;2/25/2022;CA-2022-579363;Not Profitable;77652;OFF-3229;Ibico Plastic Spiral Binding Combs;West;682;Consumer;1/28/2022;Standard Class;Shipped on Time;Florida;Office Supplies;2;3;0.19%;45.03;4;728.53;724.63
Stationery;Columbus;United States;C0067;Customer 4;1/31/2022;CA-2022-462521;Not Profitable;96481;STA-2104;Fellowes Bankers Box Stacking Storage Boxes;East;683;Corporate;2/22/2022;First Class;Shipped Early;Washington;Stationery;3;2;0.12%;-12.51;5;350.87;375.8
Furniture;Philadelphia;United States;C0007;Customer 79;1/30/2022;CA-2022-880224;Profitable;28550;FUR-8050;Global Deluxe Stacking Chair;East;684;Corporate;2/2/2022;Second Class;Shipped Late;Illinois;Furniture;5;4;0.13%;-29.98;2;55.13;50.42
Furniture;Dallas;United States;C0091;Customer 75;2/27/2022;CA-2022-503992;Not Profitable;97871;FUR-4346;Eldon Expressions Wood and Plastic Desk Accessories;Central;685;Corporate;2/25/2022;First Class;Shipped Late;Colorado;Furniture;4;2;0.06%;44.82;8;363.25;339.2
Stationery;Detroit;United States;C0091;Customer 88;1/24/2022;CA-2022-444672;Profitable;39862;STA-8544;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Central;686;Consumer;1/30/2022;First Class;Shipped on Time;Washington;Stationery;5;4;0.17%;22.62;4;386.08;375.26
Stationery;Philadelphia;United States;C0090;Customer 22;2/21/2022;CA-2022-679740;Not Profitable;28583;STA-7481;Enermax Note Cards;East;687;Corporate;2/17/2022;First Class;Shipped on Time;Michigan;Stationery;4;4;0.01%;-48.23;2;853.73;886.24
Office Supplies;Los Angeles;United States;C0087;Customer 28;2/23/2022;CA-2022-686426;Profitable;62741;OFF-9437;Acco 7-Outlet Surge Protector;West;688;Corporate;2/26/2022;Standard Class;Shipped Late;Illinois;Office Supplies;3;5;0.17%;134.45;5;956.05;919.76
Furniture;Austin;United States;C0076;Customer 5;1/26/2022;CA-2022-304851;Profitable;21450;FUR-5595;Global Deluxe Stacking Chair;South;689;Consumer;1/31/2022;Standard Class;Shipped on Time;Indiana;Furniture;4;4;0.1%;78.85;1;883.25;837.63
Furniture;Denver;United States;C0010;Customer 71;2/27/2022;CA-2022-901892;Not Profitable;88848;FUR-6787;Bretford CR4500 Series Slim Rectangular Table;West;690;Consumer;2/27/2022;Standard Class;Shipped Early;California;Furniture;2;5;0.13%;36.55;9;134.21;124.2
Stationery;San Diego;United States;C0043;Customer 46;2/11/2022;CA-2022-595478;Profitable;20163;STA-3412;Avery 476;West;691;Corporate;2/9/2022;Standard Class;Shipped on Time;Florida;Stationery;4;3;0.16%;-35.54;4;624.68;614.68
Stationery;Dallas;United States;C0087;Customer 97;1/23/2022;CA-2022-861121;Profitable;12677;STA-6579;Sanford Pencil Sharpener;Central;692;Consumer;1/24/2022;Standard Class;Shipped Early;Michigan;Stationery;5;2;0.09%;79.38;4;71.44;68.72
Stationery;San Antonio;United States;C0077;Customer 18;2/1/2022;CA-2022-144490;Not Profitable;92229;STA-8756;Avery 508;South;693;Corporate;2/13/2022;Second Class;Shipped Early;Michigan;Stationery;5;4;0.09%;42.17;1;236.55;227.29
Office Supplies;Philadelphia;United States;C0073;Customer 85;2/8/2022;CA-2022-507339;Profitable;10474;OFF-7702;Acco 7-Outlet Surge Protector;East;694;Corporate;2/24/2022;Second Class;Shipped Late;Ohio;Office Supplies;5;5;0.04%;115.6;7;570.51;582.67
Furniture;Phoenix;United States;C0003;Customer 84;2/19/2022;CA-2022-838690;Not Profitable;73741;FUR-6881;Sauder Classic Café Table;West;695;Consumer;2/5/2022;First Class;Shipped Early;North Carolina;Furniture;4;2;0.12%;52.73;5;619.86;607.88
Furniture;New York City;United States;C0024;Customer 59;2/3/2022;CA-2022-878157;Not Profitable;94855;FUR-7323;Global Deluxe High-Back Manager's Chair;East;696;Corporate;2/1/2022;Second Class;Shipped on Time;Michigan;Furniture;5;2;0.19%;118.11;2;463.14;444.64
Office Supplies;San Antonio;United States;C0025;Customer 42;2/1/2022;CA-2022-454523;Not Profitable;72463;OFF-8478;Ibico Plastic Spiral Binding Combs;South;697;Consumer;2/12/2022;Standard Class;Shipped on Time;Washington;Office Supplies;3;3;0.03%;96.74;1;729.71;766.07
Office Supplies;Philadelphia;United States;C0088;Customer 51;1/21/2022;CA-2022-229386;Profitable;76918;OFF-3133;Wilson Jones Legal Size Ring Binders;East;698;Corporate;2/26/2022;Second Class;Shipped Early;Ohio;Office Supplies;4;2;0%;19.03;5;70.35;75.16
Stationery;Detroit;United States;C0060;Customer 7;2/2/2022;CA-2022-977511;Profitable;45329;STA-6131;Enermax Note Cards;Central;699;Consumer;1/25/2022;First Class;Shipped on Time;Ohio;Stationery;5;2;0.1%;101.23;6;674.25;687.74
Stationery;Detroit;United States;C0034;Customer 17;1/30/2022;CA-2022-854689;Not Profitable;37139;STA-9602;Eldon Fold 'N Roll Cart;Central;700;Consumer;2/27/2022;First Class;Shipped on Time;New York;Stationery;4;2;0.01%;70.34;3;851.48;770.88
Stationery;Los Angeles;United States;C0095;Customer 12;1/28/2022;CA-2022-594177;Not Profitable;71905;STA-5546;Eldon Fold 'N Roll Cart;West;701;Consumer;1/30/2022;Second Class;Shipped Late;North Carolina;Stationery;3;2;0.03%;103.63;10;116.85;107.44
Furniture;Charlotte;United States;C0096;Customer 92;2/25/2022;CA-2022-736256;Not Profitable;93007;FUR-4404;Global Deluxe High-Back Manager's Chair;South;702;Consumer;2/25/2022;Standard Class;Shipped Late;Pennsylvania;Furniture;4;2;0.19%;100.79;4;431.6;458.5
Stationery;Los Angeles;United States;C0004;Customer 98;1/30/2022;CA-2022-723888;Not Profitable;10732;STA-8101;Avery 508;West;703;Consumer;2/14/2022;Second Class;Shipped on Time;Colorado;Stationery;4;3;0.09%;-24.35;9;925.52;983.59
Furniture;Austin;United States;C0062;Customer 43;2/19/2022;CA-2022-923468;Profitable;46491;FUR-8704;Novimex Executive Leather Armchair;South;704;Corporate;1/25/2022;Standard Class;Shipped Early;New York;Furniture;3;4;0.04%;62.59;1;556.97;537.24
Furniture;New York City;United States;C0056;Customer 5;2/11/2022;CA-2022-114552;Not Profitable;21192;FUR-1634;Bretford CR4500 Series Slim Rectangular Table;East;705;Consumer;1/31/2022;First Class;Shipped on Time;Arizona;Furniture;5;5;0.09%;31.21;3;753.47;710.94
Stationery;Jacksonville;United States;C0023;Customer 64;2/21/2022;CA-2022-912979;Not Profitable;95943;STA-1842;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;South;706;Consumer;2/22/2022;Second Class;Shipped Early;Florida;Stationery;3;5;0.04%;126.66;8;989.75;1016.28
Office Supplies;Phoenix;United States;C0052;Customer 90;1/22/2022;CA-2022-356343;Profitable;59354;OFF-5039;Staples;West;707;Consumer;2/13/2022;First Class;Shipped on Time;Texas;Office Supplies;2;4;0.1%;-5.35;5;274.27;280.94
Furniture;San Antonio;United States;C0045;Customer 87;2/16/2022;CA-2022-516601;Profitable;38163;FUR-5694;Novimex Executive Leather Armchair;South;708;Consumer;2/18/2022;First Class;Shipped Late;Pennsylvania;Furniture;4;2;0.04%;28.84;6;813.75;738.56
