Category,City,Country_Region,Customer_ID,Customer_Name,Order_Date,Order_ID,Order_Profitable,Postal_Code,Product_ID,Product_Name,Region,Row_ID,Segment,Ship_Date,Ship_Mode,Ship_Status,State,Sub_Category,Days_to_Ship_Actual,Days_to_Ship_Scheduled,Discount,Profit,Quantity,Sales,Sales_Forecast
Office Supplies,Indianapolis,United States,CT-11995,Carol Triggs,15-09-20,CA-2020-145849,Profitable,46203,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Central,2236,Consumer,17-09-20,Second Class,Shipped Early,Indiana,Storage,2,3,0.00%,11,2,191,286
Office Supplies,Indianapolis,United States,CT-11995,Carol Triggs,15-09-20,CA-2020-145849,Profitable,46203,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Central,2237,Consumer,17-09-20,Second Class,Shipped Early,Indiana,Art,2,3,0.00%,8,8,24,36
Office Supplies,Provo,United States,RH-19510,Rick Huthwaite,15-07-21,CA-2021-122322,Profitable,84604,OFF-SU-10000952,Fiskars Home & Office Scissors,West,2238,Home Office,21-07-21,Standard Class,Shipped On Time,Utah,Supplies,6,6,0.00%,12,5,44,66
Furniture,Chicago,United States,SJ-20125,Sanjit Jacobs,20-04-22,CA-2022-166849,Unprofitable,60610,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Central,2239,Home Office,26-04-22,Standard Class,Shipped On Time,Illinois,Furnishings,6,6,60.00%,-52,2,44,66
Office Supplies,Los Angeles,United States,TG-21310,Toby Gnade,15-11-21,CA-2021-146633,Profitable,90049,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,West,2240,Consumer,17-11-21,Second Class,Shipped Early,California,Binders,2,3,20.00%,381,1,1017,1523
Office Supplies,Los Angeles,United States,TG-21310,Toby Gnade,15-11-21,CA-2021-146633,Profitable,90049,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,West,2241,Consumer,17-11-21,Second Class,Shipped Early,California,Binders,2,3,20.00%,13,7,38,57
Technology,Philadelphia,United States,CT-11995,Carol Triggs,26-11-21,US-2021-126893,Unprofitable,19134,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,East,2242,Consumer,01-12-21,Standard Class,Shipped Early,Pennsylvania,Phones,5,6,40.00%,-115,3,495,741
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,21-11-22,CA-2022-103380,Profitable,91104,OFF-ST-10003442,Eldon Portable Mobile Manager,West,2243,Home Office,25-11-22,Standard Class,Shipped Early,California,Storage,4,6,0.00%,15,2,57,85
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,21-11-22,CA-2022-103380,Profitable,91104,OFF-AR-10003856,Newell 344,West,2244,Home Office,25-11-22,Standard Class,Shipped Early,California,Art,4,6,0.00%,1,2,6,8
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,21-11-22,CA-2022-103380,Profitable,91104,OFF-FA-10004248,Advantus T-Pin Paper Clips,West,2245,Home Office,25-11-22,Standard Class,Shipped Early,California,Fasteners,4,6,0.00%,4,2,9,14
Office Supplies,Pasadena,United States,BF-11005,Barry Franz,21-11-22,CA-2022-103380,Profitable,91104,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",West,2246,Home Office,25-11-22,Standard Class,Shipped Early,California,Appliances,4,6,0.00%,2,1,9,13
Technology,Pasadena,United States,BF-11005,Barry Franz,21-11-22,CA-2022-103380,Profitable,91104,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,West,2247,Home Office,25-11-22,Standard Class,Shipped Early,California,Phones,4,6,20.00%,49,3,660,988
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,15-02-20,CA-2020-116092,Profitable,90004,OFF-PA-10004285,Xerox 1959,West,2248,Consumer,18-02-20,Second Class,Shipped On Time,California,Paper,3,3,0.00%,6,2,13,20
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,15-02-20,CA-2020-116092,Profitable,90004,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",West,2249,Consumer,18-02-20,Second Class,Shipped On Time,California,Binders,3,3,20.00%,13,5,42,62
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,15-02-20,CA-2020-116092,Profitable,90004,OFF-BI-10000546,Avery Durable Binders,West,2250,Consumer,18-02-20,Second Class,Shipped On Time,California,Binders,3,3,20.00%,4,5,12,17
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,15-02-20,CA-2020-116092,Profitable,90004,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,West,2251,Consumer,18-02-20,Second Class,Shipped On Time,California,Appliances,3,3,0.00%,157,6,541,811
Office Supplies,Los Angeles,United States,JM-16195,Justin MacKendrick,15-02-20,CA-2020-116092,Profitable,90004,OFF-PA-10000477,Xerox 22,West,2252,Consumer,18-02-20,Second Class,Shipped On Time,California,Paper,3,3,0.00%,9,3,19,29
Office Supplies,San Diego,United States,JK-16120,Julie Kriz,15-04-21,CA-2021-117849,Profitable,92105,OFF-PA-10004327,Xerox 1911,West,2253,Home Office,17-04-21,Second Class,Shipped Early,California,Paper,2,3,0.00%,69,3,144,215
Office Supplies,San Francisco,United States,HG-14965,Henry Goldwyn,28-09-20,CA-2020-169201,Profitable,94110,OFF-AP-10000696,Holmes Odor Grabber,West,2254,Corporate,01-10-20,First Class,Shipped Late,California,Appliances,3,1,0.00%,14,3,43,65
Office Supplies,San Francisco,United States,HG-14965,Henry Goldwyn,28-09-20,CA-2020-169201,Profitable,94110,OFF-AP-10002082,Holmes HEPA Air Purifier,West,2255,Corporate,01-10-20,First Class,Shipped Late,California,Appliances,3,1,0.00%,15,2,44,65
Technology,Bangor,United States,LA-16780,Laura Armstrong,17-09-21,CA-2021-164091,Profitable,4401,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,East,2256,Corporate,22-09-21,Standard Class,Shipped Early,Maine,Phones,5,6,0.00%,131,3,438,656
Furniture,Bangor,United States,LA-16780,Laura Armstrong,17-09-21,CA-2021-164091,Profitable,4401,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",East,2257,Corporate,22-09-21,Standard Class,Shipped Early,Maine,Furnishings,5,6,0.00%,34,2,109,164
Furniture,San Francisco,United States,TS-21610,Troy Staebel,16-06-22,CA-2022-105214,Profitable,94122,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,West,2258,Consumer,19-06-22,First Class,Shipped Late,California,Chairs,3,1,20.00%,91,7,1213,1817
Office Supplies,San Francisco,United States,TS-21610,Troy Staebel,16-06-22,CA-2022-105214,Profitable,94122,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",West,2259,Consumer,19-06-22,First Class,Shipped Late,California,Paper,3,1,0.00%,9,2,19,28
Office Supplies,San Diego,United States,MZ-17335,Maria Zettner,08-11-20,CA-2020-117611,Profitable,92024,OFF-FA-10002280,Advantus Plastic Paper Clips,West,2260,Home Office,10-11-20,Second Class,Shipped Early,California,Fasteners,2,3,0.00%,2,1,5,7
Technology,San Diego,United States,MZ-17335,Maria Zettner,08-11-20,CA-2020-117611,Profitable,92024,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,West,2261,Home Office,10-11-20,Second Class,Shipped Early,California,Accessories,2,3,0.00%,67,3,372,557
Technology,New York City,United States,MW-18220,Mitch Webber,18-12-20,US-2020-137960,Profitable,10035,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,East,2262,Consumer,18-12-20,Same Day,Shipped On Time,New York,Accessories,0,0,0.00%,25,1,166,249
Furniture,Arlington,United States,MV-17485,Mark Van Huff,06-02-22,CA-2022-122994,Profitable,22204,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",South,2263,Consumer,09-02-22,First Class,Shipped Late,Virginia,Bookcases,3,1,0.00%,79,3,360,539
Technology,Atlanta,United States,AA-10375,Allen Armold,14-11-21,CA-2021-131065,Profitable,30318,TEC-AC-10004145,Logitech diNovo Edge Keyboard,South,2264,Consumer,16-11-21,Second Class,Shipped Early,Georgia,Accessories,2,3,0.00%,115,2,500,749
Office Supplies,Atlanta,United States,AA-10375,Allen Armold,14-11-21,CA-2021-131065,Profitable,30318,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),South,2265,Consumer,16-11-21,Second Class,Shipped Early,Georgia,Paper,2,3,0.00%,2,1,5,8
Office Supplies,Atlanta,United States,AA-10375,Allen Armold,14-11-21,CA-2021-131065,Profitable,30318,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",South,2266,Consumer,16-11-21,Second Class,Shipped Early,Georgia,Binders,2,3,0.00%,4,2,8,12
Office Supplies,Monroe,United States,SM-20320,Sean Miller,12-10-22,CA-2022-149146,Profitable,28110,OFF-PA-10003919,Xerox 1989,South,2267,Home Office,12-10-22,Same Day,Shipped On Time,North Carolina,Paper,0,0,20.00%,3,2,8,12
Office Supplies,Seattle,United States,TP-21415,Tom Prescott,17-09-22,CA-2022-137470,Profitable,98115,OFF-PA-10002001,Xerox 1984,West,2268,Consumer,17-09-22,Same Day,Shipped On Time,Washington,Paper,0,0,0.00%,6,2,13,19
Office Supplies,Rochester,United States,DK-13225,Dean Katz,20-12-22,CA-2022-105480,Profitable,14609,OFF-PA-10002787,Xerox 227,East,2269,Corporate,26-12-22,Standard Class,Shipped On Time,New York,Paper,6,6,0.00%,3,1,6,10
Office Supplies,Rochester,United States,DK-13225,Dean Katz,20-12-22,CA-2022-105480,Profitable,14609,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,East,2270,Corporate,26-12-22,Standard Class,Shipped On Time,New York,Binders,6,6,20.00%,2,1,7,10
Office Supplies,Miami,United States,MK-17905,Michael Kennedy,02-12-22,CA-2022-164917,Profitable,33180,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,South,2271,Corporate,07-12-22,Standard Class,Shipped Early,Florida,Art,5,6,20.00%,4,5,48,72
Office Supplies,Seattle,United States,CS-12130,Chad Sievert,21-09-20,CA-2020-102036,Profitable,98105,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,West,2272,Consumer,27-09-20,Standard Class,Shipped On Time,Washington,Storage,6,6,0.00%,48,6,200,299
Furniture,San Francisco,United States,JL-15850,John Lucas,06-03-20,CA-2020-142944,Profitable,94122,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,West,2273,Consumer,11-03-20,Standard Class,Shipped Early,California,Furnishings,5,6,0.00%,96,7,435,652
Technology,San Francisco,United States,JL-15850,John Lucas,06-03-20,CA-2020-142944,Profitable,94122,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,West,2274,Consumer,11-03-20,Standard Class,Shipped Early,California,Copiers,5,6,20.00%,378,2,1120,1677
Furniture,Los Angeles,United States,AR-10405,Allen Rosenblatt,03-10-19,CA-2019-157882,Profitable,90036,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,West,2275,Corporate,08-10-19,Second Class,Shipped Late,California,Tables,5,3,20.00%,4,1,143,215
Furniture,Los Angeles,United States,AR-10405,Allen Rosenblatt,03-10-19,CA-2019-157882,Profitable,90036,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",West,2276,Corporate,08-10-19,Second Class,Shipped Late,California,Chairs,5,3,20.00%,14,3,122,183
Office Supplies,Southaven,United States,LM-17065,Liz MacKendrick,27-06-19,CA-2019-104283,Profitable,38671,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",South,2277,Consumer,01-07-19,Standard Class,Shipped Early,Mississippi,Storage,4,6,0.00%,0,5,306,459
Furniture,Southaven,United States,LM-17065,Liz MacKendrick,27-06-19,CA-2019-104283,Profitable,38671,FUR-TA-10001039,KI Adjustable-Height Table,South,2278,Consumer,01-07-19,Standard Class,Shipped Early,Mississippi,Tables,4,6,0.00%,22,1,86,129
Technology,Southaven,United States,LM-17065,Liz MacKendrick,27-06-19,CA-2019-104283,Profitable,38671,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,South,2279,Consumer,01-07-19,Standard Class,Shipped Early,Mississippi,Accessories,4,6,0.00%,54,4,224,335
Furniture,Seattle,United States,JK-15625,Jim Karlsson,30-10-22,CA-2022-142622,Profitable,98115,FUR-CH-10003833,Novimex Fabric Task Chair,West,2280,Consumer,02-11-22,First Class,Shipped Late,Washington,Chairs,3,1,20.00%,-6,2,98,146
Furniture,Seattle,United States,JK-15625,Jim Karlsson,30-10-22,CA-2022-142622,Profitable,98115,FUR-CH-10004289,Global Super Steno Chair,West,2281,Consumer,02-11-22,First Class,Shipped Late,Washington,Chairs,3,1,20.00%,-23,8,614,920
Furniture,Seattle,United States,JK-15625,Jim Karlsson,30-10-22,CA-2022-142622,Profitable,98115,FUR-BO-10004467,Bestar Classic Bookcase,West,2282,Consumer,02-11-22,First Class,Shipped Late,Washington,Bookcases,3,1,0.00%,38,2,200,299
Office Supplies,Middletown,United States,FM-14215,Filia McAdams,03-09-21,CA-2021-132143,Profitable,6457,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",East,2283,Corporate,05-09-21,First Class,Shipped Late,Connecticut,Paper,2,1,0.00%,22,7,48,72
Technology,New Castle,United States,SF-20200,Sarah Foster,05-03-20,CA-2020-153108,Profitable,47362,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Central,2284,Consumer,09-03-20,Standard Class,Shipped Early,Indiana,Phones,4,6,0.00%,7,2,24,36
Office Supplies,New Castle,United States,SF-20200,Sarah Foster,05-03-20,CA-2020-153108,Profitable,47362,OFF-AP-10002222,Staple holder,Central,2285,Consumer,09-03-20,Standard Class,Shipped Early,Indiana,Appliances,4,6,0.00%,16,7,61,91
Office Supplies,Murfreesboro,United States,PJ-18835,Patrick Jones,05-05-21,CA-2021-112676,Profitable,37130,OFF-PA-10003971,Xerox 1965,South,2286,Corporate,08-05-21,First Class,Shipped Late,Tennessee,Paper,3,1,20.00%,5,3,14,21
Office Supplies,Salem,United States,CS-12355,Christine Sundaresam,17-11-22,CA-2022-165687,Profitable,24153,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,South,2287,Consumer,23-11-22,Standard Class,Shipped On Time,Virginia,Appliances,6,6,0.00%,12,2,35,52
Office Supplies,Toledo,United States,BB-10990,Barry Blumstein,01-06-22,US-2022-112928,Profitable,43615,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",East,2288,Corporate,05-06-22,Second Class,Shipped Late,Ohio,Appliances,4,3,20.00%,1,5,17,26
Office Supplies,Los Angeles,United States,BW-11200,Ben Wallace,10-06-22,CA-2022-143343,Profitable,90032,OFF-AR-10002375,Newell 351,West,2289,Consumer,13-06-22,First Class,Shipped Late,California,Art,3,1,0.00%,5,5,16,25
Furniture,Seattle,United States,RS-19420,Ricardo Sperren,08-01-22,CA-2022-115154,Profitable,98115,FUR-TA-10001950,Balt Solid Wood Round Tables,West,2290,Corporate,11-01-22,First Class,Shipped Late,Washington,Tables,3,1,0.00%,80,2,893,1337
Technology,Columbus,United States,TS-21160,Theresa Swint,20-04-20,CA-2020-149342,Profitable,31907,TEC-PH-10001557,Pyle PMP37LED,South,2291,Corporate,25-04-20,Standard Class,Shipped Early,Georgia,Phones,5,6,0.00%,78,3,288,431
Furniture,Columbus,United States,TS-21160,Theresa Swint,20-04-20,CA-2020-149342,Profitable,31907,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",South,2292,Corporate,25-04-20,Standard Class,Shipped Early,Georgia,Furnishings,5,6,0.00%,298,6,595,892
Office Supplies,Columbus,United States,TS-21160,Theresa Swint,20-04-20,CA-2020-149342,Profitable,31907,OFF-PA-10001166,Xerox 2,South,2293,Corporate,25-04-20,Standard Class,Shipped Early,Georgia,Paper,5,6,0.00%,6,2,13,19
Technology,New York City,United States,QJ-19255,Quincy Jones,01-11-20,CA-2020-130995,Profitable,10009,TEC-PH-10000347,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,East,2294,Corporate,06-11-20,Standard Class,Shipped Early,New York,Phones,5,6,0.00%,1,1,5,7
Furniture,Middletown,United States,FM-14215,Filia McAdams,23-12-22,CA-2022-127929,Profitable,6457,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",East,2295,Corporate,27-12-22,Standard Class,Shipped Early,Connecticut,Furnishings,4,6,0.00%,38,3,182,272
Office Supplies,New York City,United States,VD-21670,Valerie Dominguez,01-11-20,CA-2020-113145,Profitable,10011,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,East,2296,Consumer,05-11-20,Standard Class,Shipped Early,New York,Paper,4,6,0.00%,6,4,14,20
Furniture,New York City,United States,VD-21670,Valerie Dominguez,01-11-20,CA-2020-113145,Profitable,10011,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",East,2297,Consumer,05-11-20,Standard Class,Shipped Early,New York,Furnishings,4,6,0.00%,106,5,260,389
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-20,CA-2020-113145,Profitable,10011,TEC-PH-10001527,Plantronics MX500i Earset,East,2298,Consumer,05-11-20,Standard Class,Shipped Early,New York,Phones,4,6,0.00%,1,1,43,64
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-20,CA-2020-113145,Profitable,10011,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,East,2299,Consumer,05-11-20,Standard Class,Shipped Early,New York,Accessories,4,6,0.00%,602,7,1400,2097
Technology,New York City,United States,VD-21670,Valerie Dominguez,01-11-20,CA-2020-113145,Profitable,10011,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,East,2300,Consumer,05-11-20,Standard Class,Shipped Early,New York,Phones,4,6,0.00%,126,4,504,755
Office Supplies,Midland,United States,JL-15505,Jeremy Lonsdale,14-11-19,CA-2019-162362,Profitable,48640,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Central,2301,Consumer,18-11-19,Standard Class,Shipped Early,Michigan,Binders,4,6,0.00%,6,3,13,19
Office Supplies,Midland,United States,JL-15505,Jeremy Lonsdale,14-11-19,CA-2019-162362,Profitable,48640,OFF-BI-10000546,Avery Durable Binders,Central,2302,Consumer,18-11-19,Standard Class,Shipped Early,Michigan,Binders,4,6,0.00%,6,4,12,17
Technology,Columbus,United States,DL-13495,Dionis Lloyd,17-01-21,CA-2021-106558,Profitable,31907,TEC-AC-10001142,First Data FD10 PIN Pad,South,2303,Corporate,21-01-21,Standard Class,Shipped Early,Georgia,Accessories,4,6,0.00%,32,4,316,473
Furniture,Roswell,United States,MO-17800,Meg O'Connel,17-09-22,CA-2022-157931,Profitable,30076,FUR-CH-10000785,Global Ergonomic Managers Chair,South,2304,Home Office,22-09-22,Second Class,Shipped Late,Georgia,Chairs,5,3,0.00%,188,4,724,1084
Office Supplies,Roswell,United States,MO-17800,Meg O'Connel,17-09-22,CA-2022-157931,Profitable,30076,OFF-PA-10000474,Easy-staple paper,South,2305,Home Office,22-09-22,Second Class,Shipped Late,Georgia,Paper,5,3,0.00%,50,3,106,159
Furniture,Chicago,United States,BP-11185,Ben Peterman,23-12-21,CA-2021-115574,Unprofitable,60623,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Central,2306,Corporate,24-12-21,First Class,Shipped On Time,Illinois,Bookcases,1,1,30.00%,-14,2,141,212
Office Supplies,Houston,United States,MS-17980,Michael Stewart,06-08-20,CA-2020-160794,Profitable,77041,OFF-PA-10004156,Xerox 188,Central,2307,Corporate,08-08-20,First Class,Shipped Late,Texas,Paper,2,1,20.00%,10,3,27,41
Technology,New York City,United States,SV-20935,Susan Vittorini,05-11-22,CA-2022-116225,Profitable,10009,TEC-AC-10001432,Enermax Aurora Lite Keyboard,East,2308,Consumer,09-11-22,Standard Class,Shipped Early,New York,Accessories,4,6,0.00%,172,5,391,585
Furniture,Peoria,United States,BC-11125,Becky Castell,11-06-22,US-2022-120418,Profitable,85345,FUR-CH-10001394,Global Leather Executive Chair,West,2309,Home Office,12-06-22,First Class,Shipped On Time,Arizona,Chairs,1,1,20.00%,35,1,281,421
Office Supplies,Peoria,United States,BC-11125,Becky Castell,11-06-22,US-2022-120418,Profitable,85345,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",West,2310,Home Office,12-06-22,First Class,Shipped On Time,Arizona,Storage,1,1,20.00%,8,4,68,103
Office Supplies,Peoria,United States,BC-11125,Becky Castell,11-06-22,US-2022-120418,Profitable,85345,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,West,2311,Home Office,12-06-22,First Class,Shipped On Time,Arizona,Art,1,1,20.00%,7,5,88,132
Office Supplies,Peoria,United States,BC-11125,Becky Castell,11-06-22,US-2022-120418,Profitable,85345,OFF-AR-10001955,Newell 319,West,2312,Home Office,12-06-22,First Class,Shipped On Time,Arizona,Art,1,1,20.00%,2,1,16,24
